	round	batch	sent_id	sentence
1146	0	0	t1146	"He would call on Americans to wear facial coverings for his first 100 days in office , a period in which he has vowed to get at least 100 million Covid vaccine shots into the arms of the American people."
1147	0	0	t1147	"The road to creating new vaccines is long, with many steps: Finding and developing a vaccine target (exploratory), testing it in tissue or cell cultures and animal models ( \preclinical) followed by three phases of clinical trials with human volunteers."
1148	0	0	t1148	"It was resuming a trial for a coronavirus vaccine it is developing with pharmaceutical company AstraZeneca, a move that comes days after the study was suspended following a reported side - effect in a U.K. patient."
1149	0	0	t1149	"Today's recommendation underscores the value of AstraZeneca's Covid-19 vaccine, which is not only effective and well-tolerated, but also easy to administer and, importantly, protects fully against severe disease and hospitalizations."
1150	0	0	t1150	Severe allergic reactions to the COVID-19 vaccine made by Pfizer and BioNTech were rare in the first 10 days of its rollout across the country.
1151	0	0	t1151	If he planned on getting the COVID-19 vaccine and if he had tried making his own appointment.
1152	0	0	t1152	"Roughly 1,000 farm workers are scheduled to receive coronavirus vaccines on Sunday and Wednesday at the Monterey Mushrooms facility in Morgan Hill."
1153	0	0	t1153	Houston COVID-19 vaccines may become annual shots.
1154	0	0	t1154	"Only how well their vaccine stopped moderate and severe cases of COVID-19, meaning that some of those 72% of U.S. patients still caught moderate  flu-like cases of the disease."
1155	0	0	t1155	"The estimated risk of a blood clot from the J&J vaccine is about 1 in a million, which is a far lower risk than an unvaccinated person has of dying from COVID-19 if they become infected."
1156	0	0	t1156	That more than one - quarter of Americans say they probably or definitely would not take a coronavirus vaccine.
1157	0	0	t1157	"With COVID, a disparate group of radical, fringe conspiracy theorists have come together around the idea that government cannot be trusted, is trying to kill you and is using the vaccine to do it."
1158	0	0	t1158	Tri-Citians slower than others to get the COVID vaccine.
1159	0	0	t1159	He and his family were n't planning to get a COVID-19 vaccine when one became available.
1160	0	0	t1160	Those who have a history of anaphylaxis but not to a vaccine and also not specifically to the COVID vaccine are at lower risk.
1161	0	0	t1161	It will rapidly work toward authorization of the Pfizer - BioNTech coronavirus vaccine on an emergency basis.
1162	0	0	t1162	Coronavirus survivors had far higher antibody levels after receiving two doses of the vaccine when compared to those who did not contract COVID-19.
1163	0	0	t1163	It needs deeper investigation before anyone acts on it.
1164	0	0	t1164	The coronavirus vaccine campaign has heightened tensions between rural and urban America.
1165	0	0	t1165	A vaccine for the coronavirus would almost certainly not be ready in time for the new school year.
1166	0	0	t1166	"The risk of having COVID, or the risk of the unknown of the vaccine."
1167	0	0	t1167	A coronavirus vaccine would be affordable for everybody.
1168	0	0	t1168	Leung and Burstein know how difficult it is to get a COVID-19 vaccine as supply is still limited.
1169	0	0	t1169	That the White House âmay or may not  approve new Food and Drug Administration guidelines that would toughen the process for approving a COVID-19 vaccine requiring a two-month period to see if serious side effects occur.
1170	0	0	t1170	"COVID-19 vaccinations will be required for all students, staff and others before the fall term, becoming the nation's largest public university system to mandate the vaccines even while they are distributed under an emergency use authorization."
1171	0	0	t1171	But it made sense for coronavirus vaccines to be first tested in and authorized for adults because the risk of severe illness and death from Covid-19 increases sharply with age.
1172	0	0	t1172	Pfizer COVID-19 vaccine found safe and 100 % effective in 12- to 15-year - olds.
1173	0	0	t1173	"Until a vaccine is developed or pharmaceutical agents are identified that can treat COVID-19 , we will need to use the same tactics we are familiar with for preventing flu to prevent COVID-19."
1174	0	0	t1174	"They do not plan on receiving a COVID-19 vaccine , citing concerns over side effects and the vaccines ' newness."
1175	0	0	t1175	"Its vaccine candidate was 90 percent effective overall against Covid-19 cases that produce symptoms, and 100 percent effective against moderate and severe disease."
1176	0	0	t1176	It would assess the coronavirus vaccine developed by AstraZeneca and Oxford University âunder an accelerated timeline.
1177	0	0	t1177	It will continue its COVID-19 vaccine clinical trial with the testing of third-dose booster shots.
1178	0	0	t1178	The ongoing global inequality in people's access to life - saving Covid-19 vaccines is not just a global public health issue.
1179	0	0	t1179	"Certain live vaccines that have been around for decades could, possibly, protect against the coronavirus."
1180	0	0	t1180	"The first shipments of the coronavirus vaccine arrived in Illinois earlier this week, with a hospital on the West Side of Chicago being the first to give the first doses."
1181	0	0	t1181	"It was anxiety  and not a problem with the shotsâ that caused fainting, dizziness and other short-term reactions in dozens of people at coronavirus vaccine clinics in five states."
1182	0	0	t1182	Whether they are effective and safe.
1183	0	0	t1183	They are not planning to take it or they are going to wait.
1184	0	0	t1184	"Trials of a coronavirus vaccine its developing with pharmaceutical company AstraZeneca will resume , days after pausing due to a reported side effect in a patient in Britain."
1185	0	0	t1185	"Chicago expects to receive the first 20,000-to-25,000 doses of coronavirus vaccine by the third and fourth week in December and has built up an unusual amount of cold storage capacity to handle the onslaught."
1186	0	0	t1186	They were scheduled to receive injections of the coronavirus vaccine soon.
1187	0	0	t1187	"Seattle and its partners will administer 30,000 doses of COVID-19 vaccines this week."
1188	0	0	t1188	"The Covid-19 vaccine developed by AstraZeneca and the University of Oxford protected people against a new , more contagious coronavirus variant at similar levels to the protection it offered against other lineages of the virus."
1189	0	0	t1189	The demand for safe and effective Covid vaccines exceeds any single manufacturer's production capacity.
1190	0	0	t1190	It is unclear when such challenge trials for COVID-19 vaccine candidates will begin or where they might take place.
1191	0	0	t1191	"That we can tackle big , complicated , incredibly complex things , from the WPA to the Covid vaccine rollout."
1192	0	0	t1192	"Researchers had completed early clinical trials of a different vaccine, based on proteins that mimic those in the coronavirus."
1193	0	0	t1193	The benefits of AstraZeneca 's COVID-19 vaccine outweighs its risks.
1194	0	0	t1194	They are evaluating safety and immunogenicity of a third dose of their COVID-19 vaccine to battle more aggressive coronavirus variants.
1195	0	0	t1195	They might begin to reopen their theaters as more Americans receive the coronavirus vaccine.
1196	0	0	t1196	That they will have their vaccine available for healthcare workers by the end of 2020.
1197	0	0	t1197	It has been injecting key workers with a coronavirus vaccine candidate for a month.         
1198	0	0	t1198	The US government is using the COVID-19 vaccine to microchip the population.
1199	0	0	t1199	They would not get a Covid-19 vaccine if it became available to them.
1200	0	0	t1200	People who missed a day of work because of side effects from the COVID-19 vaccine must receive a paid sick day from their employer.
